Ticket ID,Created at,Subject,Description,Requester role,Organization ID
1221,2026-07-25 00:56:35,CSV import failed,"Hello, The importer says ""Upload complete"", but half of the rows are missing from the table. This blocks our weekly reporting, because the numbers are incomplete until someone notices. Please advise.

Steps to reproduce:
1. Open the Weekly KPIs dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Admin,ACC-044
1222,2026-08-21 09:35:59,Upload rejected with no reason,"Hi team, The importer says ""Upload complete"", but half of the rows are missing from the table. I uploaded a CSV with 6600 rows and only part of it came through, with no error message. This blocks our weekly reporting, because the numbers are incomplete until someone notices. If a row is malformed, please tell us which one, instead of silently dropping it. Any update would help.",End user,ACC-049
1223,2026-07-02 13:34:00,Upload rejected with no reason,"Quick question. I uploaded a CSV with 4800 rows and only part of it came through, with no error message. This blocks our weekly reporting, because the numbers are incomplete until someone notices. Any update would help.",Admin,ACC-041
1224,2026-06-18 02:32:21,Unexpected overage charge,"Hi team, Please send a breakdown of the query volume by team. I cannot find a usage breakdown that explains the overage. Finance wants a way to set a spending cap before the renewal conversation.",End user,ACC-025
1225,2026-06-16 01:23:51,Okta integration help,"Hi there. Rolling out to 163 new seats is on hold until SSO works. We want to enable SSO with Okta, but the settings page says to contact support. Any update would help.",Buyer,ACC-045
1226,2026-09-19 08:26:30,Need team-level permissions,"Hello, Can admins create groups and share a folder with a group instead of with each person? We need to restrict the Pipeline dashboard to the finance team only. Thanks!",End user,ACC-024
1227,2026-09-06 05:21:38,Import stuck at 0%,"Following up on last week. If a row is malformed, please tell us which one, instead of silently dropping it. I uploaded a CSV with 4800 rows and only part of it came through, with no error message. We had to split the file into smaller chunks by hand, which took most of the afternoon.",Admin,ACC-011
1228,2026-07-11 11:40:37,Invoice higher than expected,"Quick question. Finance wants a way to set a spending cap before the renewal conversation. Our invoice this month was 13% higher than last month, and nobody on our side changed anything.",Buyer,ACC-009
1229,2026-08-03 16:53:33,Okta integration help,"Hello, Rolling out to 396 new seats is on hold until SSO works. Our IT team expected to configure SAML themselves, the same way they do for other tools. Is there documentation for the SAML attributes you expect? Please advise.",End user,ACC-042
1230,2026-07-20 01:30:11,Upload rejected with no reason,"Hi team, This blocks our weekly reporting, because the numbers are incomplete until someone notices. We had to split the file into smaller chunks by hand, which took most of the afternoon. The importer says ""Upload complete"", but half of the rows are missing from the table. Any update would help.

Steps to reproduce:
1. Open the Weekly KPIs dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Admin,ACC-036
1231,2026-08-15 04:30:37,Sync status unclear,"Following up on last week. Our execs asked twice this week whether the data was current. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. I can't tell when the Pipeline dashboard last refreshed, so I don't know if it includes today's orders. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Any update would help.",End user,ACC-005
1232,2026-07-29 01:38:43,Unexpected overage charge,"Hello, Finance wants a way to set a spending cap before the renewal conversation. Please send a breakdown of the query volume by team. Please advise.",End user,ACC-013
1233,2026-09-18 08:44:05,Import stuck at 0%,"Hello, I uploaded a CSV with 8200 rows and only part of it came through, with no error message. This blocks our weekly reporting, because the numbers are incomplete until someone notices. The importer says ""Upload complete"", but half of the rows are missing from the table. We had to split the file into smaller chunks by hand, which took most of the afternoon. Thanks in advance.",Admin,ACC-045
1234,2026-08-11 00:48:01,Dashboard totals are wrong,"Hello, Is there a way to see which rows make up a total, so we can reconcile it ourselves? The revenue total on our Pipeline dashboard is about 13% lower than what Salesforce shows for the same period. We filtered both systems to the same date range, and the totals still differ. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Please advise.",End user,ACC-040
1235,2026-07-08 03:18:45,Okta integration help,"Hi team, Our IT team expected to configure SAML themselves, the same way they do for other tools. Is there documentation for the SAML attributes you expect? Rolling out to 211 new seats is on hold until SSO works. Please advise.",Admin,ACC-044
1236,2026-09-11 04:03:30,When was this data refreshed?,"Hi there. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. I can't tell when the Marketing Funnel dashboard last refreshed, so I don't know if it includes today's orders. Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Please advise.",End user,ACC-030
1237,2026-06-22 19:12:24,Unexpected overage charge,"Following up on last week. I cannot find a usage breakdown that explains the overage. Finance wants a way to set a spending cap before the renewal conversation. Our invoice this month was 6% higher than last month, and nobody on our side changed anything. Please send a breakdown of the query volume by team. Please advise.",Admin,ACC-052
1238,2026-07-20 17:51:56,Sync status unclear,"Following up on last week. Our execs asked twice this week whether the data was current. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Any update would help.",Admin,ACC-042
1239,2026-06-22 08:55:47,Dashboard totals are wrong,"Following up on last week. We filtered both systems to the same date range, and the totals still differ. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Please advise.

Steps to reproduce:
1. Open the Executive Summary dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,
1240,2026-06-14 14:56:36,Charts break in slides,"The PNG export is blurry on a projector, so we take screenshots instead. I rebuild the same 12 charts in PowerPoint every month for the board deck. When I export a chart to slides, the colors reset and the axis labels overlap. Any update would help.",Admin,ACC-035
1241,2026-08-18 01:52:00,Enable SAML for our workspace,"Following up on last week. Is there documentation for the SAML attributes you expect? Rolling out to 213 new seats is on hold until SSO works. We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Thanks!",Executive,ACC-037
1242,2026-08-13 01:00:05,Access control request,"Hello, Can admins create groups and share a folder with a group instead of with each person? Our procurement team said this is a deal breaker for the renewal. We need to restrict the Pipeline dashboard to the finance team only. Right now anyone in the workspace can see salary data, which our security review flagged. Thanks in advance.",End user,ACC-004
1243,2026-09-19 15:52:19,Need team-level permissions,"Following up on last week. Right now anyone in the workspace can see salary data, which our security review flagged. We need to restrict the Pipeline dashboard to the finance team only. Our procurement team said this is a deal breaker for the renewal. Can admins create groups and share a folder with a group instead of with each person? Any update would help.",End user,ACC-047
1244,2026-06-28 12:43:15,Access control request,Following up on last week. Our procurement team said this is a deal breaker for the renewal. Can admins create groups and share a folder with a group instead of with each person? We need to restrict the Pipeline dashboard to the finance team only. Thanks!,Buyer,ACC-053
1245,2026-09-16 17:10:55,Sync status unclear,"Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. I can't tell when the Pipeline dashboard last refreshed, so I don't know if it includes today's orders. Any update would help.",End user,
1246,2026-08-29 23:21:39,Field mapping lost,"Our ops lead spends about 58 minutes per upload just clicking through the mapping screen. The mapping from last week is gone, even though the file has exactly the same headers. Could the app remember the mapping for a file with the same columns? Thanks in advance.",End user,ACC-047
1247,2026-06-01 06:23:57,Charts break in slides,Following up on last week. An SVG or high-resolution export would fix most of this. I rebuild the same 12 charts in PowerPoint every month for the board deck. Thanks in advance.,Admin,ACC-002
1248,2026-09-18 07:52:07,Charts break in slides,"Following up on last week. An SVG or high-resolution export would fix most of this. When I export a chart to slides, the colors reset and the axis labels overlap. The PNG export is blurry on a projector, so we take screenshots instead. I rebuild the same 9 charts in PowerPoint every month for the board deck. Any update would help.

Steps to reproduce:
1. Open the Weekly KPIs dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Buyer,ACC-035
1249,2026-06-27 13:15:32,Import stuck at 0%,"Hi team, This blocks our weekly reporting, because the numbers are incomplete until someone notices. We had to split the file into smaller chunks by hand, which took most of the afternoon. Thanks!",End user,ACC-036
1250,2026-07-02 23:58:30,Numbers don't match Salesforce,"Quick question. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers.",Admin,ACC-035
1251,2026-08-24 15:54:59,CSV import failed,"Quick question. We had to split the file into smaller chunks by hand, which took most of the afternoon. The importer says ""Upload complete"", but half of the rows are missing from the table. This blocks our weekly reporting, because the numbers are incomplete until someone notices. If a row is malformed, please tell us which one, instead of silently dropping it. Please advise.",Admin,ACC-028
1252,2026-07-29 13:36:19,Invoice higher than expected,"Quick question. Our invoice this month was 20% higher than last month, and nobody on our side changed anything. I cannot find a usage breakdown that explains the overage. Thanks in advance.",End user,ACC-037
1253,2026-08-01 09:24:46,Revenue chart off by a few percent,"Quick question. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Any update would help.",Admin,ACC-017
1254,2026-06-20 23:45:43,Enable SAML for our workspace,"Following up on last week. Is there documentation for the SAML attributes you expect? Our IT team expected to configure SAML themselves, the same way they do for other tools. Rolling out to 207 new seats is on hold until SSO works. Loop in our billing contact, billing@northwind-analytics.com, on the reply. Thanks in advance.",Executive,
1255,2026-06-03 13:01:48,Access control request,Quick question. We need to restrict the Pipeline dashboard to the finance team only. Our procurement team said this is a deal breaker for the renewal. Any update would help.,Executive,ACC-014
1256,2026-07-06 16:01:19,Revenue chart off by a few percent,"Hi team, Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. We filtered both systems to the same date range, and the totals still differ. Any update would help.",Admin,ACC-005
1257,2026-07-28 15:01:14,Charts break in slides,"Hi team, I rebuild the same 15 charts in PowerPoint every month for the board deck. An SVG or high-resolution export would fix most of this. The PNG export is blurry on a projector, so we take screenshots instead.

Steps to reproduce:
1. Open the Executive Summary dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Buyer,
1258,2026-07-28 01:43:33,Need team-level permissions,"Hello, We need to restrict the Revenue dashboard to the finance team only. Right now anyone in the workspace can see salary data, which our security review flagged. Can admins create groups and share a folder with a group instead of with each person? Our procurement team said this is a deal breaker for the renewal. Thanks in advance.",Admin,ACC-057
1259,2026-07-12 23:49:15,Export to PowerPoint loses formatting,"When I export a chart to slides, the colors reset and the axis labels overlap. I rebuild the same 4 charts in PowerPoint every month for the board deck. The PNG export is blurry on a projector, so we take screenshots instead. An SVG or high-resolution export would fix most of this. Please advise.",Buyer,ACC-019
1260,2026-08-09 03:43:54,Sync status unclear,"Quick question. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. I can't tell when the Marketing Funnel dashboard last refreshed, so I don't know if it includes today's orders. Our execs asked twice this week whether the data was current.",Buyer,ACC-012
1261,2026-09-05 10:13:47,Enable SAML for our workspace,"Hi there. Our IT team expected to configure SAML themselves, the same way they do for other tools. We want to enable SSO with Okta, but the settings page says to contact support.",End user,ACC-048
1262,2026-06-22 01:06:23,Invoice higher than expected,"Quick question. I cannot find a usage breakdown that explains the overage. Our invoice this month was 5% higher than last month, and nobody on our side changed anything. Please advise.",Admin,ACC-002
1263,2026-09-20 19:57:34,Mapping not saved,"Following up on last week. Every time we import the weekly export, we have to map all 34 columns again. Could the app remember the mapping for a file with the same columns? The mapping from last week is gone, even though the file has exactly the same headers. Our ops lead spends about 40 minutes per upload just clicking through the mapping screen. Thanks in advance.",Admin,ACC-041
1264,2026-07-10 08:57:05,Revenue chart off by a few percent,"Hello, Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. The revenue total on our Executive Summary dashboard is about 6% lower than what Salesforce shows for the same period. Any update would help.",Admin,ACC-040
1265,2026-06-29 23:25:16,Usage bill question,"Please send a breakdown of the query volume by team. Finance wants a way to set a spending cap before the renewal conversation. Our invoice this month was 8% higher than last month, and nobody on our side changed anything.",Admin,ACC-002
1266,2026-07-14 15:20:34,Numbers don't match Salesforce,"Hello, Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. The revenue total on our Marketing Funnel dashboard is about 12% lower than what Salesforce shows for the same period. We filtered both systems to the same date range, and the totals still differ.

Steps to reproduce:
1. Open the Pipeline dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Executive,ACC-023
1267,2026-09-10 10:26:31,PNG export is blurry,"Hi there. I rebuild the same 7 charts in PowerPoint every month for the board deck. An SVG or high-resolution export would fix most of this. The PNG export is blurry on a projector, so we take screenshots instead. Thanks in advance.",Executive,ACC-009
1268,2026-08-19 12:10:48,Revenue chart off by a few percent,"Hello, I have to screenshot the source system next to yours in every exec review to prove the figure is right. The revenue total on our Marketing Funnel dashboard is about 15% lower than what Salesforce shows for the same period. We filtered both systems to the same date range, and the totals still differ. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers.",Admin,ACC-010
1269,2026-08-13 17:14:15,Okta integration help,"Our IT team expected to configure SAML themselves, the same way they do for other tools. Is there documentation for the SAML attributes you expect? We want to enable SSO with Okta, but the settings page says to contact support. Rolling out to 136 new seats is on hold until SSO works. Any update would help.",Buyer,
1270,2026-06-24 12:59:55,Field mapping lost,"The mapping from last week is gone, even though the file has exactly the same headers. Every time we import the weekly export, we have to map all 21 columns again. Thanks in advance.",End user,ACC-033
1271,2026-07-27 07:53:30,Need team-level permissions,Quick question. Can admins create groups and share a folder with a group instead of with each person? Our procurement team said this is a deal breaker for the renewal. Thanks in advance.,Buyer,ACC-047
1272,2026-07-24 03:22:22,PNG export is blurry,Following up on last week. I rebuild the same 9 charts in PowerPoint every month for the board deck. An SVG or high-resolution export would fix most of this.,End user,ACC-013
1273,2026-06-14 04:13:15,Restrict dashboards by team,"Hello, Can admins create groups and share a folder with a group instead of with each person? Right now anyone in the workspace can see salary data, which our security review flagged. We need to restrict the Weekly KPIs dashboard to the finance team only. Our procurement team said this is a deal breaker for the renewal.",End user,ACC-001
1274,2026-07-01 10:30:37,Okta integration help,"Hello, We want to enable SSO with Okta, but the settings page says to contact support. Is there documentation for the SAML attributes you expect?",Executive,ACC-016
1275,2026-07-28 16:17:22,Invoice higher than expected,"Finance wants a way to set a spending cap before the renewal conversation. Our invoice this month was 13% higher than last month, and nobody on our side changed anything. Any update would help.

Steps to reproduce:
1. Open the Weekly KPIs dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-049
1276,2026-07-26 05:33:10,Export to PowerPoint loses formatting,"Hi there. An SVG or high-resolution export would fix most of this. The PNG export is blurry on a projector, so we take screenshots instead. Any update would help.",End user,ACC-023
1277,2026-08-14 21:14:31,Okta integration help,"Hi there. Rolling out to 139 new seats is on hold until SSO works. Is there documentation for the SAML attributes you expect? We want to enable SSO with Okta, but the settings page says to contact support. Thanks in advance.",Admin,ACC-038
1278,2026-07-20 00:56:06,Okta integration help,"Following up on last week. We want to enable SSO with Okta, but the settings page says to contact support. Is there documentation for the SAML attributes you expect? Our IT team expected to configure SAML themselves, the same way they do for other tools. Thanks in advance.",Admin,ACC-054
1279,2026-07-21 01:38:21,Charts break in slides,"Following up on last week. An SVG or high-resolution export would fix most of this. When I export a chart to slides, the colors reset and the axis labels overlap. Thanks!",Admin,ACC-014
1280,2026-09-11 10:36:10,Access control request,"Hello, Our procurement team said this is a deal breaker for the renewal. Right now anyone in the workspace can see salary data, which our security review flagged. We need to restrict the Revenue dashboard to the finance team only. Thanks!",End user,ACC-047
1281,2026-08-28 09:57:56,Usage bill question,I cannot find a usage breakdown that explains the overage. Finance wants a way to set a spending cap before the renewal conversation. Thanks!,Buyer,
1282,2026-06-26 07:50:00,Charts break in slides,"Hi team, When I export a chart to slides, the colors reset and the axis labels overlap. I rebuild the same 8 charts in PowerPoint every month for the board deck. An SVG or high-resolution export would fix most of this.",End user,ACC-012
1283,2026-08-30 11:33:49,PNG export is blurry,"The PNG export is blurry on a projector, so we take screenshots instead. I rebuild the same 8 charts in PowerPoint every month for the board deck. An SVG or high-resolution export would fix most of this. When I export a chart to slides, the colors reset and the axis labels overlap. Thanks!",End user,ACC-045
1284,2026-08-11 01:29:24,Stale data on the home dashboard,"Hi there. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Our execs asked twice this week whether the data was current. I can't tell when the Weekly KPIs dashboard last refreshed, so I don't know if it includes today's orders.

Steps to reproduce:
1. Open the Churn dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-028
1285,2026-07-23 12:45:11,Invoice higher than expected,"I cannot find a usage breakdown that explains the overage. Our invoice this month was 15% higher than last month, and nobody on our side changed anything. Any update would help.",End user,ACC-027
1286,2026-08-24 12:09:06,Restrict dashboards by team,"Hi team, Our procurement team said this is a deal breaker for the renewal. Can admins create groups and share a folder with a group instead of with each person? We need to restrict the Weekly KPIs dashboard to the finance team only. Any update would help.",Admin,ACC-042
1287,2026-06-24 17:47:11,Access control request,"Quick question. Our procurement team said this is a deal breaker for the renewal. Right now anyone in the workspace can see salary data, which our security review flagged. Can admins create groups and share a folder with a group instead of with each person? Please advise.",End user,ACC-040
1288,2026-08-21 07:07:22,Dashboard totals are wrong,"Quick question. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Is there a way to see which rows make up a total, so we can reconcile it ourselves?",End user,ACC-034
1289,2026-07-06 07:56:42,SSO setup,"Hello, We want to enable SSO with Okta, but the settings page says to contact support. Our IT team expected to configure SAML themselves, the same way they do for other tools. Is there documentation for the SAML attributes you expect? Thanks in advance.",End user,ACC-028
1290,2026-07-16 02:53:28,Dashboard totals are wrong,"Hi team, We filtered both systems to the same date range, and the totals still differ. The revenue total on our Pipeline dashboard is about 3% lower than what Salesforce shows for the same period. Is there a way to see which rows make up a total, so we can reconcile it ourselves? Please advise.",Admin,ACC-026
1291,2026-08-01 05:23:07,Sync status unclear,"Hello, Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Thanks!",End user,ACC-010
1292,2026-09-17 15:09:45,Numbers don't match Salesforce,"Hi team, I have to screenshot the source system next to yours in every exec review to prove the figure is right. Is there a way to see which rows make up a total, so we can reconcile it ourselves? We filtered both systems to the same date range, and the totals still differ. The revenue total on our Weekly KPIs dashboard is about 19% lower than what Salesforce shows for the same period. Please advise.",End user,
1293,2026-06-14 04:24:11,SSO setup,"Our IT team expected to configure SAML themselves, the same way they do for other tools. We want to enable SSO with Okta, but the settings page says to contact support. Is there documentation for the SAML attributes you expect? Rolling out to 283 new seats is on hold until SSO works. Thanks in advance.

Steps to reproduce:
1. Open the Revenue dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",End user,ACC-029
1294,2026-09-05 14:03:02,Mapping not saved,"Hi there. Our ops lead spends about 13 minutes per upload just clicking through the mapping screen. Every time we import the weekly export, we have to map all 26 columns again. The mapping from last week is gone, even though the file has exactly the same headers. Could the app remember the mapping for a file with the same columns? Thanks in advance.",End user,ACC-002
1295,2026-07-25 18:49:44,Okta integration help,"Hi there. Our IT team expected to configure SAML themselves, the same way they do for other tools. Is there documentation for the SAML attributes you expect? We tried paying the overage with card 4111 1111 1111 1111, and it was declined. Thanks in advance.",End user,ACC-005
1296,2026-09-06 15:40:07,Have to remap columns every time,"Following up on last week. Every time we import the weekly export, we have to map all 8 columns again. Could the app remember the mapping for a file with the same columns? Our ops lead spends about 44 minutes per upload just clicking through the mapping screen. The mapping from last week is gone, even though the file has exactly the same headers. Thanks in advance.",Executive,ACC-052
1297,2026-07-14 20:10:55,Stale data on the home dashboard,"Hi team, Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Our execs asked twice this week whether the data was current. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Please advise.",Executive,ACC-052
1298,2026-07-01 21:07:42,Sync status unclear,"Quick question. I can't tell when the Churn dashboard last refreshed, so I don't know if it includes today's orders. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Any update would help.",Admin,ACC-032
1299,2026-06-05 20:35:49,Stale data on the home dashboard,"Hi there. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. I can't tell when the Weekly KPIs dashboard last refreshed, so I don't know if it includes today's orders. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Thanks in advance.",End user,ACC-059
1300,2026-09-08 07:22:36,Okta integration help,"Hi team, Our IT team expected to configure SAML themselves, the same way they do for other tools. Rolling out to 87 new seats is on hold until SSO works. Thanks in advance.",End user,ACC-009
1301,2026-07-03 14:47:06,Invoice higher than expected,"Hi team, Our invoice this month was 6% higher than last month, and nobody on our side changed anything. Finance wants a way to set a spending cap before the renewal conversation. Please send a breakdown of the query volume by team.",End user,ACC-004
1302,2026-08-28 09:09:17,Usage bill question,"Quick question. Our invoice this month was 9% higher than last month, and nobody on our side changed anything. I cannot find a usage breakdown that explains the overage. Please send a breakdown of the query volume by team. Finance wants a way to set a spending cap before the renewal conversation. Thanks in advance.

Steps to reproduce:
1. Open the Churn dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Admin,ACC-023
1303,2026-06-28 13:55:54,PNG export is blurry,"Hi there. When I export a chart to slides, the colors reset and the axis labels overlap. The PNG export is blurry on a projector, so we take screenshots instead. I rebuild the same 9 charts in PowerPoint every month for the board deck. An SVG or high-resolution export would fix most of this. Thanks!",Admin,ACC-035
1304,2026-09-14 13:43:10,CSV import failed,"Following up on last week. This blocks our weekly reporting, because the numbers are incomplete until someone notices. I uploaded a CSV with 2700 rows and only part of it came through, with no error message. Thanks!",End user,ACC-052
1305,2026-08-07 23:16:05,When was this data refreshed?,"Hi there. I can't tell when the Marketing Funnel dashboard last refreshed, so I don't know if it includes today's orders. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth.",End user,ACC-051
1306,2026-07-24 11:32:23,Revenue chart off by a few percent,"Following up on last week. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. The revenue total on our Marketing Funnel dashboard is about 11% lower than what Salesforce shows for the same period. Thanks in advance.",Admin,ACC-055
1307,2026-07-02 06:33:04,Usage bill question,"Quick question. I cannot find a usage breakdown that explains the overage. Please send a breakdown of the query volume by team. Our invoice this month was 5% higher than last month, and nobody on our side changed anything. Finance wants a way to set a spending cap before the renewal conversation. Any update would help.",Admin,ACC-041
1308,2026-06-18 07:58:40,Field mapping lost,"Hi team, Every time we import the weekly export, we have to map all 11 columns again. Could the app remember the mapping for a file with the same columns? Our ops lead spends about 12 minutes per upload just clicking through the mapping screen. The mapping from last week is gone, even though the file has exactly the same headers.",End user,ACC-033
1309,2026-07-17 22:46:56,Charts break in slides,"An SVG or high-resolution export would fix most of this. I rebuild the same 5 charts in PowerPoint every month for the board deck. When I export a chart to slides, the colors reset and the axis labels overlap. Thanks in advance.",End user,ACC-006
1310,2026-06-01 02:41:59,Export to PowerPoint loses formatting,"Hi there. I rebuild the same 10 charts in PowerPoint every month for the board deck. When I export a chart to slides, the colors reset and the axis labels overlap. Please advise.",End user,ACC-035
1311,2026-06-04 13:09:36,Revenue chart off by a few percent,"Quick question. The revenue total on our Pipeline dashboard is about 14% lower than what Salesforce shows for the same period. Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. Any update would help.

Steps to reproduce:
1. Open the Revenue dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Buyer,ACC-036
1312,2026-09-03 06:00:56,When was this data refreshed?,"Hi there. Our execs asked twice this week whether the data was current. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Thanks!",End user,ACC-005
1313,2026-07-27 07:45:59,Access control request,Hi there. Can admins create groups and share a folder with a group instead of with each person? We need to restrict the Revenue dashboard to the finance team only. Any update would help.,End user,ACC-055
1314,2026-08-02 17:49:19,Restrict dashboards by team,"Following up on last week. Right now anyone in the workspace can see salary data, which our security review flagged. We need to restrict the Revenue dashboard to the finance team only. Our procurement team said this is a deal breaker for the renewal. Please advise.",Admin,ACC-059
1315,2026-06-12 01:59:07,Need team-level permissions,"Hi there. Right now anyone in the workspace can see salary data, which our security review flagged. Can admins create groups and share a folder with a group instead of with each person? We need to restrict the Revenue dashboard to the finance team only.",End user,ACC-032
1316,2026-08-17 01:20:49,Upload rejected with no reason,"This blocks our weekly reporting, because the numbers are incomplete until someone notices. I uploaded a CSV with 6400 rows and only part of it came through, with no error message. If a row is malformed, please tell us which one, instead of silently dropping it. Please advise.",Admin,ACC-026
1317,2026-07-07 13:15:08,Numbers don't match Salesforce,"Hi team, Our finance team caught the mismatch during the monthly close, and now they do not trust any of the numbers. The revenue total on our Revenue dashboard is about 19% lower than what Salesforce shows for the same period. I have to screenshot the source system next to yours in every exec review to prove the figure is right. Thanks in advance.",End user,ACC-022
1318,2026-07-01 18:37:43,Access control request,"Hello, We need to restrict the Marketing Funnel dashboard to the finance team only. Can admins create groups and share a folder with a group instead of with each person? Right now anyone in the workspace can see salary data, which our security review flagged.",Executive,ACC-003
1319,2026-07-30 09:36:28,Import stuck at 0%,"This blocks our weekly reporting, because the numbers are incomplete until someone notices. I uploaded a CSV with 3900 rows and only part of it came through, with no error message. Thanks!",Buyer,ACC-051
1320,2026-06-20 01:59:33,Stale data on the home dashboard,"Hi there. A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Our execs asked twice this week whether the data was current. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. I can't tell when the Marketing Funnel dashboard last refreshed, so I don't know if it includes today's orders. Please advise.

Steps to reproduce:
1. Open the Revenue dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Admin,ACC-037
1321,2026-06-13 16:56:42,Charts break in slides,"Hi team, An SVG or high-resolution export would fix most of this. The PNG export is blurry on a projector, so we take screenshots instead. I rebuild the same 4 charts in PowerPoint every month for the board deck. When I export a chart to slides, the colors reset and the axis labels overlap. Thanks!",End user,ACC-043
1322,2026-07-15 23:07:45,Import stuck at 0%,"Hello, I uploaded a CSV with 7600 rows and only part of it came through, with no error message. If a row is malformed, please tell us which one, instead of silently dropping it. Please advise.",End user,ACC-050
1323,2026-08-24 14:33:35,Export to PowerPoint loses formatting,"Quick question. The PNG export is blurry on a projector, so we take screenshots instead. An SVG or high-resolution export would fix most of this. I rebuild the same 15 charts in PowerPoint every month for the board deck. When I export a chart to slides, the colors reset and the axis labels overlap. Please advise.",End user,ACC-044
1324,2026-09-13 14:40:15,Enable SAML for our workspace,"Rolling out to 299 new seats is on hold until SSO works. We want to enable SSO with Okta, but the settings page says to contact support.",End user,ACC-043
1325,2026-06-01 13:47:48,Have to remap columns every time,"Hi team, Our ops lead spends about 51 minutes per upload just clicking through the mapping screen. Could the app remember the mapping for a file with the same columns? Every time we import the weekly export, we have to map all 14 columns again. The mapping from last week is gone, even though the file has exactly the same headers. Please advise.",End user,ACC-016
1326,2026-06-21 05:46:16,Import stuck at 0%,"Following up on last week. We had to split the file into smaller chunks by hand, which took most of the afternoon. I uploaded a CSV with 1400 rows and only part of it came through, with no error message. Thanks!",Admin,ACC-023
1327,2026-08-05 05:57:51,When was this data refreshed?,"A simple ""last updated"" timestamp on each chart would save us a lot of back and forth. Yesterday the numbers looked stale for a few hours, and nobody knew whether the sync was still running. Our execs asked twice this week whether the data was current. Thanks in advance.",Executive,
1328,2026-08-12 14:47:30,SSO setup,"Hi team, We want to enable SSO with Okta, but the settings page says to contact support. Rolling out to 78 new seats is on hold until SSO works. Please advise.",Admin,ACC-008
1329,2026-06-15 18:41:26,Upload rejected with no reason,"Hi there. If a row is malformed, please tell us which one, instead of silently dropping it. This blocks our weekly reporting, because the numbers are incomplete until someone notices. We had to split the file into smaller chunks by hand, which took most of the afternoon. I uploaded a CSV with 9300 rows and only part of it came through, with no error message. Any update would help.

Steps to reproduce:
1. Open the Weekly KPIs dashboard.
2. Set the range to ""Last 30 days"".
3. Compare the total with the source system.",Executive,
1330,2026-06-17 19:35:17,Okta integration help,"Following up on last week. We want to enable SSO with Okta, but the settings page says to contact support. Rolling out to 406 new seats is on hold until SSO works. Please advise.",End user,ACC-002
